0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
24,62692304757925
24,716780610913226
24,81257465668868
24,916828334960222
25,030396662958683
25,154071040735037
25,258954644741642
25,35903212367571
25,471696348645406
25,57675583316415
25,704403492712032
25,846299592454354
25,98879595284764
26,09481107310292
26,192232463792493
26,29577081111067
26,410898927433564
26,531573148773845
26,668493594106643
26,833049578961592
27,023194026337052
27,18814261697875
27,328280195254848
27,495815006909147
27,641310123765702
27,781213128423467
27,92112327271017
28,033632699476644
28,138548852325744
28,228286002632707
28,314338846115355
28,381424806651587
28,445763709862582
28,50385525300138
28,53171776468769
28,55159046634494
28,618139377203796
28,67012903036086
28,727897306848167
28,786571614323393
28,88460339180696
28,94426243938108
29,012094896490005
29,111199006488505
29,162221245790136
29,1939085722196
29,21213760642982
29,205312660711567
29,14640060046716
29,12444502868957
29,127078718965315
29,108776529469115
29,039978290632572
28,9710910550562
28,941380583927906
28,87979688218151
28,779071221113522
28,69765856067369
28,63486906591784
28,533767687536052
28,43200710678613
28,373339868479633
28,353092499071494
28,342492986878987
28,321567540883684
28,319969888748638
28,334786967934935
28,347765728005076
28,353857178165867
28,383941848589274
28,422909107761335
28,461952934070826
28,49366007892843
28,528203708968743
28,539447901280376
28,578748034135476
28,620322208617917
28,584742740546105
28,57105806484123
28,5472759859641
28,5104406712305
28,449667327736215
28,36376611201704
28,259783369235976
28,211651313022315
28,221158634471617
28,184776479491227
28,103681936757646
27,995261007342148
27,918574938981443
27,80682863590223
27,69817467417524
27,61979131976585
27,591658612458613
27,604128361823296
27,60456334319576
27,616817944274864
27,637053606895126
27,60467932215767
27,542851258128483
27,618936327513353
27,65753359137521
27,694753314044608
27,680327142633896
27,611414020957312
27,55871665781457
27,52992283696119
27,54622484903814
27,576874792403657
27,60969891576366
27,62972115613425
27,686038062320485
27,746331539185633
27,839195869616326
27,904440569152484
27,93818575738945
27,972394191548034
27,98480939140732
27,95037910002631
27,939239850917733
27,946703633481405
27,962503353031828
28,01046611283329
28,07709824132061
28,13583176709193
28,210955311642916
28,28125490688508
28,319680412824006
28,398963299996183
28,4405215062537
28,43603836955095
28,5259614250309
28,603297593163738
28,662312558005702
28,7510301915128
28,80947246736573
28,79765966374829
28,714870081631812
28,57747234301846
28,512474448197793
28,43599482553398
28,377032200653574
28,32762234019573
28,279650337601662
28,20189842683386
28,130646674558623
28,10245062459132
28,035602486691182
27,975928194509343
27,949563205229644
27,90885479140006
27,85560632789321
27,80704295271145
27,74059531528187
27,68869943381857
27,65990682665131
27,622876680041
