24,34000015258789
23,84000015258789
23,790000915527344
23,6200008392334
23,299999237060547
23,049999237060547
23,350000381469727
23,920000076293945
23,579999923706055
23,950000762939453
24,139999389648438
24,389999389648438
24,600000381469727
24,559999465942383
24,809999465942383
25,110000610351562
25,889999389648438
25,229999542236328
25,25
25,31999969482422
25,6200008392334
25,56999969482422
25,639999389648438
25,43000030517578
26,030000686645508
25,969999313354492
25,84000015258789
26,010000228881836
26,219999313354492
26,450000762939453
26,700000762939453
26,56999969482422
26,610000610351562
26,8799991607666
26,889999389648438
27,299999237060547
27,6200008392334
27,770000457763672
27,420000076293945
27,40999984741211
27,59000015258789
27,850000381469727
28,040000915527344
28,3799991607666
28,889999389648438
29,399999618530273
29,25
29,079999923706055
29,59000015258789
29,459999084472656
29,530000686645508
29,670000076293945
29,440000534057617
29,450000762939453
29,350000381469727
29,389999389648438
29,219999313354492
29,25
29,229999542236328
28,8799991607666
28,799999237060547
29,450000762939453
29,31999969482422
29,450000762939453
29,520000457763672
30,110000610351562
29,690000534057617
29,860000610351562
30,350000381469727
29,799999237060547
29,59000015258789
29,440000534057617
29,1200008392334
28,40999984741211
28,850000381469727
29,15999984741211
28,8799991607666
28,18000030517578
28,110000610351562
28,56999969482422
28,110000610351562
27,520000457763672
27,68000030517578
27,850000381469727
27,270000457763672
27,15999984741211
27,639999389648438
28,100000381469727
28,209999084472656
28,059999465942383
28,299999237060547
28,520000457763672
28,510000228881836
28,43000030517578
28,760000228881836
28,90999984741211
28,950000762939453
28,889999389648438
28,959999084472656
28,68000030517578
29,06999969482422
29,139999389648438
28,139999389648438
28,399999618530273
28,25
28,049999237060547
27,690000534057617
27,290000915527344
26,959999084472656
27,610000610351562
28,34000015258789
27,729999542236328
27,09000015258789
26,639999389648438
26,959999084472656
26,40999984741211
26,34000015258789
26,639999389648438
27,239999771118164
27,760000228881836
27,610000610351562
27,770000457763672
27,889999389648438
27,200000762939453
26,770000457763672
28,56999969482422
28,139999389648438
28,15999984741211
27,5
26,75
26,899999618530273
27,170000076293945
27,75
27,959999084472656
28,020000457763672
27,8799991607666
28,389999389648438
28,5
29,0
28,719999313354492
28,360000610351562
28,399999618530273
28,139999389648438
27,520000457763672
27,799999237060547
28,040000915527344
28,15999984741211
28,610000610351562
28,90999984741211
28,8700008392334
29,149999618530273
29,15999984741211
28,799999237060547
29,389999389648438
28,959999084472656
28,3799991607666
29,649999618530273
29,56999969482422
29,399999618530273
29,860000610351562
29,540000915527344
28,649999618530273
27,68000030517578
26,860000610351562
27,700000762939453
27,479999542236328
27,639999389648438
27,709999084472656
27,68000030517578
27,229999542236328
27,239999771118164
27,75
27,200000762939453
27,229999542236328
27,6200008392334
27,399999618530273
27,190000534057617
27,200000762939453
26,90999984741211
27,040000915527344
27,299999237060547
27,15999984741211
26,399999618530273
26,700000762939453
25,829999923706055
26,09000015258789
25,1200008392334
25,610000610351562
25,309999465942383
25,520000457763672
26,469999313354492
26,34000015258789
26,5
27,450000762939453
28,049999237060547
28,25
28,440000534057617
28,65999984741211
28,549999237060547
28,139999389648438
27,8799991607666
28,1200008392334
27,049999237060547
26,8799991607666
26,790000915527344
26,6200008392334
28,15999984741211
28,90999984741211
28,959999084472656
28,610000610351562
29,229999542236328
29,25
29,479999542236328
29,780000686645508
29,770000457763672
29,780000686645508
30,09000015258789
30,43000030517578
30,3700008392334
30,299999237060547
31,09000015258789
30,350000381469727
29,979999542236328
30,299999237060547
31,139999389648438
31,139999389648438
31,219999313354492
31,59000015258789
31,719999313354492
30,8700008392334
31,229999542236328
30,959999084472656
31,15999984741211
31,15999984741211
31,40999984741211
31,260000228881836
30,639999389648438
31,09000015258789
31,450000762939453
31,360000610351562
31,299999237060547
31,170000076293945
30,860000610351562
30,59000015258789
30,860000610351562
31,100000381469727
31,450000762939453
30,950000762939453
30,799999237060547
30,549999237060547
31,1299991607666
31,200000762939453
31,200000762939453
31,610000610351562
31,68000030517578
31,739999771118164
30,059999465942383
29,989999771118164
29,360000610351562
29,010000228881836
28,950000762939453
28,81999969482422
29,200000762939453
28,969999313354492
28,549999237060547
27,18000030517578
27,270000457763672
27,799999237060547
27,229999542236328
